,Row_ID,Game_ID,Team,Player_ID,Number,Name,Min,FGM,FGA,FG%,2ptsM,2ptsA,2pts%,3ptsM,3ptsA,3pts%,FTM,FTA,FT%,ORebs,DRebs,Rebs,As,PF,To,Stl,Blks,Pts,y
6150,143487,182_08_08,VENEZUELA,0,TOTALS,VENEZUELA,200,23,51,45.1,15,33,45.5,8,18,44.4,14,24,58.3,1,16,17,9,13,21,19,6,68,1
6151,143500,182_08_08,BRAZIL,0,TOTALS,BRAZIL,200,23,43,53.5,22,36,61.1,1,7,14.3,5,10,50.0,1,8,9,7,16,17,16,7,52,0
6152,143513,182_08_09,BRAZIL,0,TOTALS,BRAZIL,200,21,54,38.9,17,37,45.9,4,17,23.5,19,38,50.0,6,10,16,16,30,24,29,0,65,1
6153,143526,182_08_09,URUGUAY,0,TOTALS,URUGUAY,200,20,46,43.5,18,32,56.2,2,14,14.3,20,33,60.6,7,20,27,13,30,28,15,0,62,0
6154,143539,182_08_10,VENEZUELA,0,TOTALS,VENEZUELA,200,20,50,40.0,17,39,43.6,3,11,27.3,15,28,53.6,6,12,18,18,14,26,11,0,58,0
6155,143552,182_08_10,ARGENTINA,0,TOTALS,ARGENTINA,200,30,58,51.7,24,37,64.9,6,21,28.6,7,13,53.8,12,17,29,7,18,17,18,0,73,1
6156,144029,186_08_01,ANDORRA,0,TOTALS,ANDORRA,200,25,54,46.3,20,36,55.6,5,18,27.8,23,33,69.7,5,36,41,13,18,18,11,1,78,1
6157,144042,186_08_01,WALES,0,TOTALS,WALES,200,21,61,34.4,17,46,37.0,4,15,26.7,6,15,40.0,14,24,38,14,28,23,13,0,52,0
6158,144055,186_08_02,MOLDOVA,0,TOTALS,MOLDOVA,200,32,65,49.2,25,54,46.3,7,11,63.6,14,23,60.9,20,28,48,15,22,19,5,6,85,1
6159,144068,186_08_02,SAN MARINO,0,TOTALS,SAN MARINO,200,17,58,29.3,7,33,21.2,10,25,40.0,20,24,83.3,14,20,34,6,19,14,5,0,64,0
6160,144081,186_08_03,AZERBAIJAN,0,TOTALS,AZERBAIJAN,200,38,79,48.1,24,33,72.7,14,46,30.4,6,8,75.0,10,27,37,23,19,8,20,1,96,1
6161,144094,186_08_03,GIBRALTAR,0,TOTALS,GIBRALTAR,200,24,55,43.6,20,42,47.6,4,13,30.8,9,17,52.9,8,28,36,15,14,33,5,0,61,0
6162,144107,186_08_04,SCOTLAND,0,TOTALS,SCOTLAND,200,19,56,33.9,14,32,43.8,5,24,20.8,15,25,60.0,11,35,46,11,23,16,5,3,58,1
6163,144120,186_08_04,MALTA,0,TOTALS,MALTA,200,17,54,31.5,15,37,40.5,2,17,11.8,13,27,48.1,11,33,44,9,21,17,6,1,49,0
6164,144133,186_08_05,GIBRALTAR,0,TOTALS,GIBRALTAR,200,23,59,39.0,22,53,41.5,1,6,16.7,7,12,58.3,7,23,30,11,12,16,7,1,54,0
6165,144146,186_08_05,MOLDOVA,0,TOTALS,MOLDOVA,200,37,78,47.4,24,45,53.3,13,33,39.4,10,13,76.9,20,26,46,25,14,16,8,3,97,1
6166,144159,186_08_06,SAN MARINO,0,TOTALS,SAN MARINO,200,26,63,41.3,17,32,53.1,9,31,29.0,8,14,57.1,15,23,38,13,27,18,10,0,69,0
6167,144172,186_08_06,AZERBAIJAN,0,TOTALS,AZERBAIJAN,200,28,60,46.7,20,36,55.6,8,24,33.3,11,23,47.8,14,23,37,11,19,20,8,1,75,1
6168,144185,186_08_07,MALTA,0,TOTALS,MALTA,200,22,66,33.3,18,46,39.1,4,20,20.0,4,10,40.0,9,32,41,8,29,25,16,2,52,0
6169,144198,186_08_07,ANDORRA,0,TOTALS,ANDORRA,200,15,59,25.4,14,40,35.0,1,19,5.3,24,43,55.8,18,36,54,4,15,25,13,1,55,1
6170,144211,186_08_08,WALES,0,TOTALS,WALES,200,15,66,22.7,13,43,30.2,2,23,8.7,13,31,41.9,14,29,43,10,24,19,8,0,45,0
6171,144224,186_08_08,SCOTLAND,0,TOTALS,SCOTLAND,200,25,69,36.2,21,46,45.7,4,23,17.4,17,23,73.9,19,48,67,15,24,23,13,5,71,1
6172,144237,186_08_09,AZERBAIJAN,0,TOTALS,AZERBAIJAN,200,25,67,37.3,18,43,41.9,7,24,29.2,4,12,33.3,9,32,41,14,24,22,9,1,61,0
6173,144250,186_08_09,MOLDOVA,0,TOTALS,MOLDOVA,200,23,62,37.1,19,44,43.2,4,18,22.2,20,34,58.8,8,32,40,9,17,20,9,1,70,1
6174,144263,186_08_10,WALES,0,TOTALS,WALES,200,20,62,32.3,16,49,32.7,4,13,30.8,12,25,48.0,19,30,49,11,18,21,8,2,56,1
6175,144276,186_08_10,MALTA,0,TOTALS,MALTA,200,20,66,30.3,18,55,32.7,2,11,18.2,8,14,57.1,17,28,45,5,19,20,7,5,50,0
6176,144289,186_08_11,SAN MARINO,0,TOTALS,SAN MARINO,200,32,70,45.7,21,36,58.3,11,34,32.4,16,21,76.2,20,13,33,18,23,14,12,0,91,1
6177,144302,186_08_11,GIBRALTAR,0,TOTALS,GIBRALTAR,200,30,50,60.0,25,39,64.1,5,11,45.5,15,20,75.0,7,19,26,21,19,19,5,0,80,0
6178,144315,186_08_12,SCOTLAND,0,TOTALS,SCOTLAND,200,32,66,48.5,24,41,58.5,8,25,32.0,12,26,46.2,15,31,46,22,21,17,7,3,84,1
6179,144328,186_08_12,ANDORRA,0,TOTALS,ANDORRA,200,30,72,41.7,21,44,47.7,9,28,32.1,12,18,66.7,15,24,39,16,24,18,9,1,81,0
6180,144341,186_08_13,SAN MARINO,0,TOTALS,SAN MARINO,200,25,61,41.0,21,43,48.8,4,18,22.2,19,29,65.5,9,27,36,13,18,17,9,3,73,1
6181,144354,186_08_13,MALTA,0,TOTALS,MALTA,200,21,58,36.2,18,39,46.2,3,19,15.8,12,22,54.5,13,27,40,8,29,22,6,3,57,0
6182,144367,186_08_14,WALES,0,TOTALS,WALES,200,35,84,41.7,31,62,50.0,4,22,18.2,3,4,75.0,17,18,35,21,35,21,12,2,77,0
6183,144380,186_08_14,GIBRALTAR,0,TOTALS,GIBRALTAR,200,32,57,56.1,28,49,57.1,4,8,50.0,25,38,65.8,12,32,44,17,17,31,7,0,93,1
6184,144393,186_08_15,MOLDOVA,0,TOTALS,MOLDOVA,200,30,57,52.6,26,46,56.5,4,11,36.4,21,38,55.3,9,35,44,20,28,19,9,1,85,1
6185,144406,186_08_15,ANDORRA,0,TOTALS,ANDORRA,200,26,75,34.7,16,44,36.4,10,31,32.3,12,29,41.4,18,26,44,11,27,19,10,1,74,0
6186,144419,186_08_16,SCOTLAND,0,TOTALS,SCOTLAND,200,28,69,40.6,19,42,45.2,9,27,33.3,15,22,68.2,11,34,45,17,24,16,1,1,80,0
6187,144432,186_08_16,AZERBAIJAN,0,TOTALS,AZERBAIJAN,200,29,63,46.0,13,24,54.2,16,39,41.0,17,28,60.7,5,28,33,17,18,7,10,1,91,1
6188,144445,186_08_17,MALTA,0,TOTALS,MALTA,200,33,67,49.3,24,50,48.0,9,17,52.9,9,17,52.9,11,27,38,12,26,17,10,2,84,1
6189,144458,186_08_17,WALES,0,TOTALS,WALES,200,23,62,37.1,18,46,39.1,5,16,31.2,16,33,48.5,20,26,46,15,14,20,8,4,67,0
6190,144471,186_08_18,SAN MARINO,0,TOTALS,SAN MARINO,200,31,61,50.8,22,37,59.5,9,24,37.5,6,9,66.7,9,22,31,19,18,17,12,3,77,1
6191,144484,186_08_18,GIBRALTAR,0,TOTALS,GIBRALTAR,200,25,55,45.5,22,38,57.9,3,17,17.6,11,15,73.3,4,23,27,16,12,17,7,1,64,0
6192,144497,186_08_19,ANDORRA,0,TOTALS,ANDORRA,200,27,72,37.5,18,43,41.9,9,29,31.0,13,21,61.9,16,25,41,12,22,19,9,1,76,0
6193,144510,186_08_19,SCOTLAND,0,TOTALS,SCOTLAND,200,28,67,41.8,14,33,42.4,14,34,41.2,20,30,66.7,16,32,48,20,17,18,13,5,90,1
6194,144523,186_08_20,MOLDOVA,0,TOTALS,MOLDOVA,200,30,65,46.2,20,49,40.8,10,16,62.5,8,13,61.5,10,31,41,15,13,19,11,1,78,0
6195,144536,186_08_20,AZERBAIJAN,0,TOTALS,AZERBAIJAN,200,31,66,47.0,17,36,47.2,14,30,46.7,4,9,44.4,6,29,35,12,16,14,8,2,80,1
6196,145039,188_08_01,UKRAINE,0,TOTALS,UKRAINE,200,29,64,45.3,10,23,43.5,19,41,46.3,14,20,70.0,10,21,31,22,28,13,5,2,91,0
6197,145052,188_08_01,LITHUANIA,0,TOTALS,LITHUANIA,200,32,72,44.4,24,50,48.0,8,22,36.4,21,27,77.8,14,25,39,16,23,8,6,1,93,1
6198,145065,188_08_02,GEORGIA,0,TOTALS,GEORGIA,200,18,56,32.1,14,33,42.4,4,23,17.4,11,21,52.4,12,29,41,11,22,17,8,2,51,0
6199,145078,188_08_02,TURKEY,0,TOTALS,TURKEY,200,27,67,40.3,22,42,52.4,5,25,20.0,10,13,76.9,11,31,42,14,22,13,9,0,69,1
6200,145091,188_08_03,CROATIA,0,TOTALS,CROATIA,225,25,63,39.7,17,36,47.2,8,27,29.6,16,28,57.1,10,30,40,11,25,21,8,0,74,1
6201,145104,188_08_03,GREECE,0,TOTALS,GREECE,225,22,75,29.3,18,51,35.3,4,24,16.7,19,27,70.4,16,25,41,12,26,12,16,3,67,0
6202,145117,188_08_04,ISRAEL,0,TOTALS,ISRAEL,200,25,51,49.0,22,35,62.9,3,16,18.8,14,22,63.6,5,25,30,7,22,18,5,3,67,0
6203,145130,188_08_04,ITALY,0,TOTALS,ITALY,200,25,62,40.3,16,36,44.4,9,26,34.6,10,18,55.6,9,21,30,8,19,10,7,2,69,1
6204,145143,188_08_05,MONTENEGRO,0,TOTALS,MONTENEGRO,200,27,68,39.7,18,41,43.9,9,27,33.3,11,21,52.4,10,25,35,12,19,13,9,2,74,1
6205,145156,188_08_05,SPAIN,0,TOTALS,SPAIN,200,26,61,42.6,23,41,56.1,3,20,15.0,10,14,71.4,9,22,31,13,21,17,9,7,65,0
6206,145169,188_08_06,RUSSIA,0,TOTALS,RUSSIA,200,26,67,38.8,14,38,36.8,12,29,41.4,11,16,68.8,7,24,31,15,24,10,3,6,75,0
6207,145182,188_08_06,SERBIA,0,TOTALS,SERBIA,200,31,60,51.7,27,47,57.4,4,13,30.8,18,27,66.7,11,35,46,14,21,16,5,4,84,1
6208,145195,188_08_07,LATVIA,0,TOTALS,LATVIA,200,37,68,54.4,23,37,62.2,14,31,45.2,7,9,77.8,11,20,31,24,17,10,10,4,95,1
6209,145208,188_08_07,BULGARIA,0,TOTALS,BULGARIA,200,24,55,43.6,18,41,43.9,6,14,42.9,13,21,61.9,11,15,26,10,12,16,4,0,67,0
6210,145221,188_08_08,SLOVENIA,0,TOTALS,SLOVENIA,200,16,61,26.2,11,36,30.6,5,25,20.0,9,19,47.4,12,28,40,8,19,18,5,2,46,0
6211,145234,188_08_08,FRANCE,0,TOTALS,FRANCE,200,38,80,47.5,32,62,51.6,6,18,33.3,9,15,60.0,19,36,55,17,20,10,14,6,91,1
6212,145247,188_08_09,LITHUANIA,0,TOTALS,LITHUANIA,200,34,65,52.3,25,42,59.5,9,23,39.1,11,16,68.8,12,22,34,19,20,19,13,2,88,1
6213,145260,188_08_09,CROATIA,0,TOTALS,CROATIA,200,29,63,46.0,26,45,57.8,3,18,16.7,8,21,38.1,9,17,26,15,21,18,10,3,69,0
6214,145273,188_08_10,TURKEY,0,TOTALS,TURKEY,200,26,61,42.6,20,34,58.8,6,27,22.2,17,24,70.8,14,35,49,17,21,19,6,3,75,1
6215,145286,188_08_10,ISRAEL,0,TOTALS,ISRAEL,200,21,62,33.9,14,37,37.8,7,25,28.0,16,24,66.7,8,24,32,11,22,12,7,0,65,0
6216,145299,188_08_11,BULGARIA,0,TOTALS,BULGARIA,200,20,49,40.8,15,33,45.5,5,16,31.2,23,28,82.1,9,29,38,13,20,30,5,1,68,0
6217,145312,188_08_11,MONTENEGRO,0,TOTALS,MONTENEGRO,200,29,70,41.4,22,40,55.0,7,30,23.3,11,14,78.6,13,20,33,9,24,17,14,2,76,1
6218,145325,188_08_12,SERBIA,0,TOTALS,SERBIA,200,33,56,58.9,29,45,64.4,4,11,36.4,20,27,74.1,4,28,32,22,16,12,6,8,90,1
6219,145338,188_08_12,SLOVENIA,0,TOTALS,SLOVENIA,200,30,72,41.7,23,53,43.4,7,19,36.8,11,12,91.7,14,22,36,18,27,12,9,1,78,0
6220,145351,188_08_13,GREECE,0,TOTALS,GREECE,200,31,71,43.7,26,52,50.0,5,19,26.3,7,14,50.0,15,30,45,18,21,15,7,3,74,1
6221,145364,188_08_13,UKRAINE,0,TOTALS,UKRAINE,200,26,64,40.6,18,33,54.5,8,31,25.8,11,15,73.3,8,29,37,18,20,16,6,4,71,0
6222,145377,188_08_14,FRANCE,0,TOTALS,FRANCE,200,34,56,60.7,26,41,63.4,8,15,53.3,12,18,66.7,8,26,34,20,25,20,7,4,88,1
6223,145390,188_08_14,RUSSIA,0,TOTALS,RUSSIA,200,31,70,44.3,23,44,52.3,8,26,30.8,12,18,66.7,15,15,30,18,15,15,6,2,82,0
6224,145403,188_08_15,ITALY,0,TOTALS,ITALY,200,23,66,34.8,15,36,41.7,8,30,26.7,9,9,100.0,10,17,27,8,22,8,11,0,63,0
6225,145416,188_08_15,GEORGIA,0,TOTALS,GEORGIA,200,26,56,46.4,20,36,55.6,6,20,30.0,12,20,60.0,13,34,47,13,17,17,4,6,70,1
6226,145429,188_08_16,SPAIN,0,TOTALS,SPAIN,200,24,61,39.3,17,38,44.7,7,23,30.4,5,10,50.0,10,31,41,14,16,10,7,4,60,1
6227,145442,188_08_16,LATVIA,0,TOTALS,LATVIA,200,17,57,29.8,12,38,31.6,5,19,26.3,7,16,43.8,12,28,40,7,13,13,3,2,46,0
6228,145455,188_08_17,CROATIA,0,TOTALS,CROATIA,200,31,60,51.7,20,41,48.8,11,19,57.9,18,22,81.8,11,21,32,14,32,21,4,2,91,1
6229,145468,188_08_17,UKRAINE,0,TOTALS,UKRAINE,200,31,61,50.8,18,29,62.1,13,32,40.6,26,32,81.2,12,18,30,16,21,12,10,3,101,0
6230,145481,188_08_18,RUSSIA,0,TOTALS,RUSSIA,200,28,65,43.1,25,41,61.0,3,24,12.5,18,29,62.1,15,25,40,9,18,8,9,2,77,1
6231,145494,188_08_18,SLOVENIA,0,TOTALS,SLOVENIA,200,27,65,41.5,21,40,52.5,6,25,24.0,9,16,56.2,15,27,42,8,28,16,3,2,69,0
6232,145507,188_08_19,TURKEY,0,TOTALS,TURKEY,200,23,58,39.7,19,41,46.3,4,17,23.5,13,19,68.4,10,27,37,11,20,18,6,1,63,0
6233,145520,188_08_19,ITALY,0,TOTALS,ITALY,200,21,55,38.2,11,27,40.7,10,28,35.7,14,19,73.7,8,28,36,9,27,20,8,1,66,1
6234,145533,188_08_20,SPAIN,0,TOTALS,SPAIN,200,39,72,54.2,35,54,64.8,4,18,22.2,15,21,71.4,14,24,38,17,22,10,13,1,97,1
6235,145546,188_08_20,BULGARIA,0,TOTALS,BULGARIA,200,28,56,50.0,14,32,43.8,14,24,58.3,14,25,56.0,10,20,30,18,20,18,5,4,84,0
6236,145559,188_08_21,LITHUANIA,0,TOTALS,LITHUANIA,200,27,59,45.8,22,41,53.7,5,18,27.8,31,39,79.5,18,33,51,11,19,21,6,3,90,1
6237,145572,188_08_21,GREECE,0,TOTALS,GREECE,200,30,70,42.9,22,44,50.0,8,26,30.8,9,14,64.3,11,17,28,18,28,13,14,5,77,0
6238,145585,188_08_22,ISRAEL,0,TOTALS,ISRAEL,200,31,76,40.8,23,56,41.1,8,20,40.0,14,16,87.5,14,28,42,15,32,14,7,0,84,1
6239,145598,188_08_22,GEORGIA,0,TOTALS,GEORGIA,200,26,62,41.9,22,39,56.4,4,23,17.4,24,43,55.8,13,33,46,11,20,15,7,8,80,0
6240,145611,188_08_23,LATVIA,0,TOTALS,LATVIA,200,23,61,37.7,15,34,44.1,8,27,29.6,10,19,52.6,11,20,31,14,24,16,10,2,64,0
6241,145624,188_08_23,MONTENEGRO,0,TOTALS,MONTENEGRO,200,27,51,52.9,20,33,60.6,7,18,38.9,16,23,69.6,6,31,37,14,21,19,8,1,77,1
6242,145637,188_08_24,FRANCE,0,TOTALS,FRANCE,200,31,66,47.0,23,43,53.5,8,23,34.8,13,19,68.4,13,31,44,13,22,14,5,3,83,1
6243,145650,188_08_24,SERBIA,0,TOTALS,SERBIA,200,25,60,41.7,17,33,51.5,8,27,29.6,11,18,61.1,7,24,31,15,22,13,7,0,69,0
6244,145663,188_08_25,GREECE,0,TOTALS,GREECE,200,29,73,39.7,26,58,44.8,3,15,20.0,9,13,69.2,24,26,50,14,22,18,5,4,70,0
6245,145676,188_08_25,SLOVENIA,0,TOTALS,SLOVENIA,200,27,63,42.9,20,40,50.0,7,23,30.4,16,20,80.0,11,22,33,14,22,11,5,2,77,1
6246,145688,188_08_26,GEORGIA,0,TOTALS,GEORGIA,200,28,67,41.8,25,49,51.0,3,18,16.7,16,22,72.7,15,25,40,15,23,18,9,6,75,0
6247,145701,188_08_26,BULGARIA,0,TOTALS,BULGARIA,200,34,65,52.3,28,49,57.1,6,16,37.5,16,22,72.7,8,26,34,24,22,12,8,3,90,1
6248,145714,188_08_27,TURKEY,0,TOTALS,TURKEY,200,31,67,46.3,19,40,47.5,12,27,44.4,12,18,66.7,19,29,48,15,21,22,10,1,86,1
6249,145727,188_08_27,UKRAINE,0,TOTALS,UKRAINE,200,25,59,42.4,14,30,46.7,11,29,37.9,12,18,66.7,8,22,30,15,16,17,10,2,73,0
6250,145740,188_08_28,RUSSIA,0,TOTALS,RUSSIA,200,22,55,40.0,17,37,45.9,5,18,27.8,14,24,58.3,13,21,34,15,16,19,6,3,63,0
6251,145753,188_08_28,MONTENEGRO,0,TOTALS,MONTENEGRO,200,30,64,46.9,19,37,51.4,11,27,40.7,10,14,71.4,14,25,39,12,26,13,14,1,81,1
6252,145765,188_08_29,ISRAEL,0,TOTALS,ISRAEL,200,27,65,41.5,23,46,50.0,4,19,21.1,12,17,70.6,7,24,31,14,30,14,6,2,70,0
6253,145778,188_08_29,LITHUANIA,0,TOTALS,LITHUANIA,200,24,67,35.8,19,43,44.2,5,24,20.8,24,38,63.2,25,34,59,8,22,16,3,6,77,1
6254,145791,188_08_30,SERBIA,0,TOTALS,SERBIA,200,22,48,45.8,15,30,50.0,7,18,38.9,29,32,90.6,9,29,38,16,21,20,10,1,80,1
6255,145804,188_08_30,SPAIN,0,TOTALS,SPAIN,200,30,61,49.2,24,39,61.5,6,22,27.3,7,16,43.8,6,18,24,9,26,14,12,3,73,0
6256,145817,188_08_31,CROATIA,0,TOTALS,CROATIA,200,16,51,31.4,12,33,36.4,4,18,22.2,16,24,66.7,12,17,29,9,20,18,9,1,52,0
6257,145830,188_08_31,ITALY,0,TOTALS,ITALY,200,29,51,56.9,14,21,66.7,15,30,50.0,15,19,78.9,6,27,33,16,25,13,7,2,88,1
6258,145843,188_08_32,LATVIA,0,TOTALS,LATVIA,200,31,68,45.6,15,31,48.4,16,37,43.2,18,25,72.0,9,27,36,21,22,11,11,2,96,1
6259,145856,188_08_32,FRANCE,0,TOTALS,FRANCE,200,25,64,39.1,17,40,42.5,8,24,33.3,15,23,65.2,18,31,49,14,23,23,7,5,73,0
6260,145869,188_08_33,LITHUANIA,0,TOTALS,LITHUANIA,200,28,61,45.9,23,42,54.8,5,19,26.3,19,26,73.1,9,30,39,13,19,13,4,4,80,0
6261,145882,188_08_33,TURKEY,0,TOTALS,TURKEY,200,31,62,50.0,24,39,61.5,7,23,30.4,15,23,65.2,5,27,32,16,22,10,9,2,84,1
6262,145895,188_08_34,MONTENEGRO,0,TOTALS,MONTENEGRO,200,27,60,45.0,15,26,57.7,12,34,35.3,4,10,40.0,8,17,25,12,27,12,5,1,70,0
6263,145908,188_08_34,SERBIA,0,TOTALS,SERBIA,200,24,51,47.1,20,39,51.3,4,12,33.3,23,29,79.3,14,30,44,16,18,16,8,2,75,1
6264,145921,188_08_35,UKRAINE,0,TOTALS,UKRAINE,200,20,49,40.8,11,20,55.0,9,29,31.0,11,14,78.6,9,22,31,16,16,25,4,2,60,0
6265,145934,188_08_35,ITALY,0,TOTALS,ITALY,200,38,65,58.5,26,37,70.3,12,28,42.9,11,15,73.3,7,21,28,20,19,6,12,1,99,1
6266,145947,188_08_36,SPAIN,0,TOTALS,SPAIN,200,31,64,48.4,20,33,60.6,11,31,35.5,19,23,82.6,12,26,38,21,20,13,6,4,92,1
6267,145960,188_08_36,FRANCE,0,TOTALS,FRANCE,200,28,74,37.8,21,45,46.7,7,29,24.1,9,14,64.3,23,23,46,11,23,13,10,1,72,0
6268,145972,188_08_37,ISRAEL,0,TOTALS,ISRAEL,200,22,65,33.8,17,41,41.5,5,24,20.8,13,17,76.5,11,21,32,9,25,14,6,2,62,0
6269,145985,188_08_37,CROATIA,0,TOTALS,CROATIA,200,27,62,43.5,18,38,47.4,9,24,37.5,17,24,70.8,19,32,51,20,22,19,7,5,80,1
6270,145998,188_08_38,RUSSIA,0,TOTALS,RUSSIA,200,20,56,35.7,18,42,42.9,2,14,14.3,13,25,52.0,15,31,46,5,17,18,4,0,55,0
6271,146011,188_08_38,LATVIA,0,TOTALS,LATVIA,200,26,66,39.4,23,45,51.1,3,21,14.3,13,15,86.7,10,27,37,16,21,7,7,6,68,1
6272,146024,188_08_39,BULGARIA,0,TOTALS,BULGARIA,200,18,51,35.3,12,30,40.0,6,21,28.6,15,19,78.9,9,15,24,13,18,24,4,3,57,0
6273,146037,188_08_39,GREECE,0,TOTALS,GREECE,200,38,65,58.5,28,46,60.9,10,19,52.6,12,17,70.6,14,24,38,22,25,13,16,2,98,1
6274,146050,188_08_40,SLOVENIA,0,TOTALS,SLOVENIA,225,32,77,41.6,24,51,47.1,8,26,30.8,19,25,76.0,19,29,48,18,27,21,11,3,91,1
6275,146063,188_08_40,GEORGIA,0,TOTALS,GEORGIA,225,27,69,39.1,21,47,44.7,6,22,27.3,22,33,66.7,17,29,46,15,25,22,13,3,82,0
6276,146076,188_08_41,TURKEY,0,TOTALS,TURKEY,200,23,62,37.1,16,34,47.1,7,28,25.0,10,16,62.5,10,27,37,13,20,15,9,3,63,1
6277,146089,188_08_41,CROATIA,0,TOTALS,CROATIA,200,20,62,32.3,14,37,37.8,6,25,24.0,14,17,82.4,14,30,44,14,20,18,8,0,60,0
6278,146102,188_08_42,SPAIN,0,TOTALS,SPAIN,200,28,63,44.4,23,45,51.1,5,18,27.8,17,21,81.0,13,28,41,7,26,14,6,5,78,1
6279,146115,188_08_42,RUSSIA,0,TOTALS,RUSSIA,200,22,60,36.7,16,40,40.0,6,20,30.0,21,30,70.0,14,24,38,10,20,11,8,6,71,0
6280,146128,188_08_43,UKRAINE,0,TOTALS,UKRAINE,200,26,64,40.6,11,27,40.7,15,37,40.5,17,23,73.9,12,34,46,13,17,11,2,10,84,1
6281,146140,188_08_43,ISRAEL,0,TOTALS,ISRAEL,200,27,73,37.0,21,53,39.6,6,20,30.0,8,12,66.7,13,26,39,8,25,8,5,3,68,0
6282,146153,188_08_44,FRANCE,0,TOTALS,FRANCE,200,24,59,40.7,21,42,50.0,3,17,17.6,15,21,71.4,17,27,44,12,16,21,13,3,66,1
6283,146166,188_08_44,MONTENEGRO,0,TOTALS,MONTENEGRO,200,21,60,35.0,10,24,41.7,11,36,30.6,9,15,60.0,13,20,33,13,18,20,13,1,62,0
6284,146179,188_08_45,ITALY,0,TOTALS,ITALY,200,26,62,41.9,15,36,41.7,11,26,42.3,16,23,69.6,6,24,30,11,34,14,7,0,79,0
6285,146192,188_08_45,LITHUANIA,0,TOTALS,LITHUANIA,200,29,58,50.0,20,37,54.1,9,21,42.9,22,33,66.7,8,31,39,13,22,16,6,2,89,1
6286,146205,188_08_46,SERBIA,0,TOTALS,SERBIA,200,31,61,50.8,20,42,47.6,11,19,57.9,24,31,77.4,14,26,40,22,19,9,7,3,97,1
6287,146218,188_08_46,LATVIA,0,TOTALS,LATVIA,200,22,61,36.1,9,31,29.0,13,30,43.3,13,19,68.4,12,16,28,11,25,13,2,2,70,0
6288,146231,188_08_47,GREECE,0,TOTALS,GREECE,200,40,75,53.3,32,58,55.2,8,17,47.1,9,11,81.8,12,21,33,30,21,12,16,3,97,1
6289,146244,188_08_47,GEORGIA,0,TOTALS,GEORGIA,200,25,55,45.5,24,44,54.5,1,11,9.1,16,23,69.6,13,24,37,11,15,25,7,1,67,0
6290,146257,188_08_48,BULGARIA,0,TOTALS,BULGARIA,200,27,64,42.2,18,39,46.2,9,25,36.0,17,19,89.5,10,23,33,16,14,12,9,2,80,1
6291,146270,188_08_48,SLOVENIA,0,TOTALS,SLOVENIA,200,29,64,45.3,21,41,51.2,8,23,34.8,12,14,85.7,12,28,40,15,20,18,7,4,78,0
6292,146283,188_08_49,MONTENEGRO,0,TOTALS,MONTENEGRO,200,36,69,52.2,29,46,63.0,7,23,30.4,11,17,64.7,12,22,34,21,22,9,18,0,90,1
6293,146296,188_08_49,UKRAINE,0,TOTALS,UKRAINE,200,17,55,30.9,10,29,34.5,7,26,26.9,12,16,75.0,16,24,40,13,15,27,3,3,53,0
6294,146309,188_08_50,ITALY,0,TOTALS,ITALY,200,26,65,40.0,14,35,40.0,12,30,40.0,7,8,87.5,7,36,43,18,17,19,7,2,71,1
6295,146322,188_08_50,FRANCE,0,TOTALS,FRANCE,200,22,74,29.7,19,48,39.6,3,26,11.5,9,16,56.2,20,31,51,11,15,18,11,3,56,0
6296,146335,188_08_51,CROATIA,0,TOTALS,CROATIA,200,22,72,30.6,14,47,29.8,8,25,32.0,17,20,85.0,18,30,48,13,22,10,4,1,69,0
6297,146348,188_08_51,RUSSIA,0,TOTALS,RUSSIA,200,29,70,41.4,23,50,46.0,6,20,30.0,15,21,71.4,17,34,51,14,17,11,6,5,79,1
6298,146361,188_08_52,SERBIA,0,TOTALS,SERBIA,200,32,57,56.1,24,37,64.9,8,20,40.0,18,26,69.2,9,30,39,16,21,13,4,5,90,1
6299,146374,188_08_52,TURKEY,0,TOTALS,TURKEY,200,26,62,41.9,21,39,53.8,5,23,21.7,12,15,80.0,4,19,23,9,21,9,4,1,69,0
6300,146387,188_08_53,LATVIA,0,TOTALS,LATVIA,225,31,69,44.9,23,39,59.0,8,30,26.7,13,29,44.8,12,36,48,18,30,16,9,3,83,0
6301,146400,188_08_53,ISRAEL,0,TOTALS,ISRAEL,225,27,73,37.0,17,48,35.4,10,25,40.0,22,32,68.8,14,34,48,18,24,18,7,4,86,1
6302,146413,188_08_54,LITHUANIA,0,TOTALS,LITHUANIA,200,32,63,50.8,23,40,57.5,9,23,39.1,23,28,82.1,8,25,33,16,14,8,5,3,96,1
6303,146426,188_08_54,SPAIN,0,TOTALS,SPAIN,200,34,71,47.9,28,48,58.3,6,23,26.1,5,9,55.6,11,25,36,16,26,14,7,1,79,0
6304,146439,188_08_55,CROATIA,0,TOTALS,CROATIA,200,26,51,51.0,18,34,52.9,8,17,47.1,10,16,62.5,6,23,29,11,14,18,5,4,70,0
6305,146452,188_08_55,LATVIA,0,TOTALS,LATVIA,200,33,66,50.0,19,27,70.4,14,39,35.9,14,18,77.8,11,23,34,23,15,11,12,1,94,1
6306,146465,188_08_56,FRANCE,0,TOTALS,FRANCE,200,37,80,46.2,24,52,46.2,13,28,46.4,9,16,56.2,21,31,52,20,22,12,10,5,96,1
6307,146478,188_08_56,UKRAINE,0,TOTALS,UKRAINE,200,28,62,45.2,18,33,54.5,10,29,34.5,12,22,54.5,9,26,35,15,15,17,4,0,78,0
